tab	specimens																											
specimen	primary_grain_size	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site	strat_level	grain_size
CF-141a	1	CF-141a_LP-DIR-T	CF-141		mt	291.6	30.8	2	10	0	12.7	10.3	873	723	K		hargrave 2021-02-13 19:40:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	65.4	silt
CF-141a	1		CF-141													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	65.4	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		ht	144	62.3	3	7	-1	0	6.9	960	947	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		lt	162.6	11	3	3	-1	34.8	10.5	473	273	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		mt	143.4	48.8	3	10	-1	8.8	8.9	883	723	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		ht	281.3	26.9	3	7	0	0	6.9	960	947	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		lt	333.3	71.8	3	3	0	34.8	10.5	473	273	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		mt	292.7	36.3	3	10	0	8.8	8.9	883	723	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		ht	276.3	30.6	3	7	100	0	6.9	960	947	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		lt	318.6	81.2	3	3	100	34.8	10.5	473	273	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	65.8	silt
CF-142a	1	CF-142a_LP-DIR-T	CF-142		mt	285.9	41.7	3	10	100	8.8	8.9	883	723	K		hargrave 2021-02-13 19:42:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	65.8	silt
CF-142a	1		CF-142													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	65.8	silt
CF-143a	3	CF-143a_LP-DIR-T	CF-143		mt	305.4	39.3	3	11	100	4.8	7.2	883	723	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		lt	6	66.3	3	4	100	29.7	5.7	573	273	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		ht	304.6	27.7	3	6	100	0	7.3	945	913	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		mt	309.8	31.5	3	11	0	4.8	7.2	883	723	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		mt	114.1	43.4	3	11	-1	4.8	7.2	883	723	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		ht	307.5	20	3	6	0	0	7.3	945	913	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		lt	146.9	11.2	3	4	-1	29.7	5.7	573	273	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	66.2	fine
CF-143a	3		CF-143													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		ht	97.9	44.5	3	6	-1	0	7.3	945	913	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	66.2	fine
CF-143a	3	CF-143a_LP-DIR-T	CF-143		lt	0.7	56.8	3	4	0	29.7	5.7	573	273	K		hargrave 2021-02-12 11:18:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	66.2	fine
CF-144a	1	CF-144a_LP-DIR-T	CF-144		mt	152.9	59.3	1	11	-1	4.6	7.6	883	723	K		hargrave 2021-02-12 11:19:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	67.1	silt
CF-144a	1	CF-144a_LP-DIR-T	CF-144		mt	290.3	33.7	1	11	0	4.6	7.6	883	723	K		hargrave 2021-02-12 11:19:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	67.1	silt
CF-144a	1	CF-144a_LP-DIR-T	CF-144		mt	284	38.8	1	11	100	4.6	7.6	883	723	K		hargrave 2021-02-12 11:19:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	67.1	silt
CF-144a	1		CF-144													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	67.1	silt
CF-145a	3		CF-145													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	67.3	fine
CF-146a	1	CF-146a_LP-DIR-T	CF-146		mt	150.8	33.1	3	11	-1	11	7.2	883	723	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		ht	308.6	37.6	3	8	100	0	12.4	951	923	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	68.5	silt
CF-146a	1		CF-146													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		ht	312.5	29.5	3	8	0	0	12.4	951	923	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		lt	1.6	70	3	3	100	22.9	1.8	473	273	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		mt	296.5	44.5	3	11	0	11	7.2	883	723	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		lt	356.8	60.2	3	3	0	22.9	1.8	473	273	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		lt	150.2	-5.3	3	3	-1	22.9	1.8	473	273	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		mt	287.6	50.4	3	11	100	11	7.2	883	723	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	68.5	silt
CF-146a	1	CF-146a_LP-DIR-T	CF-146		ht	127.6	31.4	3	8	-1	0	12.4	951	923	K		hargrave 2021-02-16 17:07:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	68.5	silt
CF-147a	3	CF-147a_LP-DIR-T	CF-147		mt	154.4	57.4	3	10	-1	4.2	5.6	873	723	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		mt	289.7	43.6	3	10	100	4.2	5.6	873	723	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		lt	12.3	79	3	4	100	30.8	6.4	573	273	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		ht	286.3	35.2	3	11	100	0	6.9	957	923	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		lt	159.3	11.7	3	4	-1	30.8	6.4	573	273	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	68.9	fine
CF-147a	3		CF-147													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		mt	296.6	37.7	3	10	0	4.2	5.6	873	723	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		ht	152.9	66.3	3	11	-1	0	6.9	957	923	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		lt	0.3	69.5	3	4	0	30.8	6.4	573	273	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	68.9	fine
CF-147a	3	CF-147a_LP-DIR-T	CF-147		ht	291.7	29.8	3	11	0	0	6.9	957	923	K		hargrave 2021-02-16 17:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	68.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		lt	333.8	75.9	3	3	100	17.6	1.4	473	273	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		ht	290.9	30.6	3	9	100	0	8.8	957	937	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		mt	277.5	53.4	3	9	100	13.3	9.2	883	798	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		mt	288.6	48.9	3	9	0	13.3	9.2	883	798	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		mt	155.8	40.9	3	9	-1	13.3	9.2	883	798	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		ht	295.1	24.7	3	9	0	0	8.8	957	937	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		lt	156.2	10.2	3	3	-1	17.6	1.4	473	273	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		ht	123.1	52	3	9	-1	0	8.8	957	937	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	69.9	fine
CF-148a	3		CF-148													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	69.9	fine
CF-148a	3	CF-148a_LP-DIR-T	CF-148		lt	338.9	66	3	3	0	17.6	1.4	473	273	K		hargrave 2021-02-16 17:09:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	69.9	fine
CF-149a	1		CF-149													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		ht	282.8	13.6	2	11	100	0	9.2	957	923	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		mt	274.6	43	2	11	100	11.9	7.9	883	723	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		ht	284.5	9.1	2	11	0	0	9.2	957	923	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		mt	156.1	46.2	2	11	-1	11.9	7.9	883	723	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		ht	112.1	65.3	2	11	-1	0	9.2	957	923	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	70.3	silt
CF-149a	1	CF-149a_LP-DIR-T	CF-149		mt	282.7	39.2	2	11	0	11.9	7.9	883	723	K		hargrave 2021-02-16 17:11:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	70.3	silt
CF-14a	2	CF-14a_LP-DIR-T	CF-14		ht	194.7	-37.7	3	12	-1	0	6.6	954	933	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		lt	230.9	33.5	3	4	-1	40.4	21.3	473	273	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		mt	201.6	-17.9	3	7	-1	9.3	8.1	873	798	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		ht	282.3	10.2	3	12	0	0	6.6	954	933	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		lt	6.8	49.3	3	4	0	40.4	21.3	473	273	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		ht	280.3	14.3	3	12	100	0	6.6	954	933	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		lt	12.2	58.5	3	4	100	40.4	21.3	473	273	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		mt	289	33.5	3	7	100	9.3	8.1	873	798	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2	CF-14a_LP-DIR-T	CF-14		mt	293.9	27.7	3	7	0	9.3	8.1	873	798	K		hargrave 2020-11-24 21:46:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	7.6	very fine
CF-14a	2		CF-14													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	7.6	very fine
CF-150a	1	CF-150a_LP-DIR-T	CF-150		ht	299.9	29.4	3	11	0	0	8.7	957	923	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	70.4	silt
CF-150a	1		CF-150													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		lt	12.5	65	3	3	0	29.9	12.7	473	273	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		mt	293.8	52.2	3	11	100	11.5	7.9	883	723	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		ht	295	36	3	11	100	0	8.7	957	923	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		mt	302.4	45.5	3	11	0	11.5	7.9	883	723	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		lt	26.9	73.4	3	3	100	29.9	12.7	473	273	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		ht	144	65.2	3	11	-1	0	8.7	957	923	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		mt	158.9	51	3	11	-1	11.5	7.9	883	723	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	70.4	silt
CF-150a	1	CF-150a_LP-DIR-T	CF-150		lt	154.6	9.5	3	3	-1	29.9	12.7	473	273	K		hargrave 2021-02-16 18:17:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	70.4	silt
CF-151a	1		CF-151													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	70.6	silt
CF-152a	2	CF-152a_LP-DIR-T	CF-152		ht	289.7	19.8	2	10	100	0	3.8	957	923	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	71.9	very fine
CF-152a	2	CF-152a_LP-DIR-T	CF-152		mt	291.8	28.5	2	9	100	5.6	7.3	883	773	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	71.9	very fine
CF-152a	2	CF-152a_LP-DIR-T	CF-152		ht	292.2	14.1	2	10	0	0	3.8	957	923	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	71.9	very fine
CF-152a	2	CF-152a_LP-DIR-T	CF-152		mt	114.5	50.2	2	9	-1	5.6	7.3	883	773	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	71.9	very fine
CF-152a	2		CF-152													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	71.9	very fine
CF-152a	2	CF-152a_LP-DIR-T	CF-152		ht	101.8	54.7	2	10	-1	0	3.8	957	923	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	71.9	very fine
CF-152a	2	CF-152a_LP-DIR-T	CF-152		mt	295.6	22.5	2	9	0	5.6	7.3	883	773	K		hargrave 2021-02-16 17:14:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	71.9	very fine
CF-153a	1	CF-153a_LP-DIR-T	CF-153		ht	207.2	61.1	2	9	-1	0	2.2	953	923	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Cut Face Creek	CF	72.6	silt
CF-153a	1	CF-153a_LP-DIR-T	CF-153		mt	194.8	60.3	2	11	-1	6.7	4	893	723	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Cut Face Creek	CF	72.6	silt
CF-153a	1	CF-153a_LP-DIR-T	CF-153		ht	287.8	20.6	2	9	0	0	2.2	953	923	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Cut Face Creek	CF	72.6	silt
CF-153a	1	CF-153a_LP-DIR-T	CF-153		ht	284.1	25.6	2	9	100	0	2.2	953	923	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Cut Face Creek	CF	72.6	silt
CF-153a	1	CF-153a_LP-DIR-T	CF-153		mt	289.4	29.4	2	11	100	6.7	4	893	723	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	72.6	silt
CF-153a	1		CF-153													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	72.6	silt
CF-153a	1	CF-153a_LP-DIR-T	CF-153		mt	293.5	23.7	2	11	0	6.7	4	893	723	K		hargrave 2021-02-16 18:19:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	72.6	silt
CF-154a	2		CF-154													James Pierce				This study	LP-NOMAG				Cut Face Creek	CF	73	very fine
CF-154a	2	CF-154a_LP-DIR-T	CF-154		lt	354.3	75.9	3	3	0	27.5	9.9	473	273	K		hargrave 2021-02-12 11:36:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Cut Face Creek	CF	73	very fine
CF-154a	2	CF-154a_LP-DIR-T	CF-154		lt	11.9	85.6	3	3	100	27.5	9.9	473	273	K		hargrave 2021-02-12 11:36:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Cut Face Creek	CF	73	very fine
